movieId,userId,rating,timestamp,label,title,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
593,16676,5.0,945226627,1,"Silence of the Lambs, The",1991,Crime,Horror,Thriller,13692,4.18,0.85,318,122,344,19,231,100,1983,19.05,3.30,1.41,Comedy,Romance,Adventure,Drama,Thriller
593,16815,4.0,834678954,1,"Silence of the Lambs, The",1991,Crime,Horror,Thriller,13692,4.18,0.85,588,380,296,"","",9,1993,1.41,3.11,1.17,Comedy,Thriller,Adventure,Crime,Drama
593,20475,3.5,1200968466,1,"Silence of the Lambs, The",1991,Crime,Horror,Thriller,13692,4.18,0.85,318,260,"","","",3,1988,10.12,3.67,0.58,Action,Adventure,Sci-Fi,Crime,Drama
593,23706,5.0,837819621,1,"Silence of the Lambs, The",1991,Crime,Horror,Thriller,13692,4.18,0.85,329,153,150,592,"",10,1993,1.79,3.50,0.71,Adventure,Action,Crime,Drama,Thriller
593,9617,3.0,1317482793,0,"Silence of the Lambs, The",1991,Crime,Horror,Thriller,13692,4.18,0.85,356,296,262,"","",4,1980,27.67,4.12,1.03,Drama,Comedy,Children,Crime,Thriller
608,29586,5.0,840094039,1,Fargo,1996,Comedy,Crime,Drama,9505,4.09,0.93,497,272,36,555,551,82,1993,1.43,3.30,0.83,Drama,Comedy,Crime,Thriller,Romance
608,6326,5.0,963008758,1,Fargo,1996,Comedy,Crime,Drama,9505,4.09,0.93,912,105,1,260,858,61,1990,9.72,4.15,0.77,Drama,Thriller,Action,Adventure,Romance
610,5748,3.0,1043606210,0,Heavy Metal,1981,Action,Adventure,Animation,1723,3.36,1.05,111,593,904,920,"",9,1976,20.07,3.56,1.01,Thriller,Drama,Crime,Romance,War
628,25360,5.0,858503766,1,Primal Fear,1996,Crime,Drama,Mystery,2458,3.74,0.83,58,52,36,6,733,21,1994,4.04,3.67,0.73,Drama,Romance,Comedy,Thriller,Adventure
661,22373,3.0,1041272632,0,James and the Giant Peach,1996,Adventure,Animation,Children,2153,3.30,1.00,595,588,596,364,594,11,1979,21.87,4.09,0.70,Animation,Children,Musical,Adventure,Fantasy
662,25384,4.5,1171582037,1,Fear,1996,Thriller,"","",640,3.22,0.99,798,441,805,"","",3,1995,1.73,4.00,0.00,Drama,Thriller,Comedy,Action,Adventure
673,21078,2.0,945396712,0,Space Jam,1996,Adventure,Animation,Children,2192,2.67,1.11,208,238,547,577,86,100,1993,8.12,3.30,0.94,Drama,Thriller,Action,Adventure,Crime
720,2015,4.5,1112735350,1,Wallace & Gromit: The Best of Aardman Animation,1996,Adventure,Animation,Comedy,1803,4.05,1.04,954,110,296,32,529,16,1984,18.31,4.03,1.13,Drama,Thriller,Mystery,Comedy,Romance
733,28239,2.0,1110048711,0,"Rock, The",1996,Action,Adventure,Thriller,6837,3.65,0.92,947,950,671,922,370,17,1977,23.96,2.53,0.98,Comedy,Romance,Action,Drama,Film-Noir
736,5748,3.0,1043606537,0,Twister,1996,Action,Adventure,Romance,6990,3.18,1.02,111,593,904,920,"",12,1980,18.69,3.33,0.98,Thriller,Drama,Crime,Romance,War
750,6326,5.0,963006741,1,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Comedy,War,"",5151,4.24,0.88,924,541,208,165,60,53,1993,4.25,4.08,0.76,Drama,Thriller,Action,Adventure,Romance
765,4432,5.0,845745957,1,Jack,1996,Comedy,Drama,"",1063,3.05,1.01,146,243,838,238,8,100,1993,6.31,3.84,0.92,Drama,Comedy,Romance,Adventure,Action
780,2015,3.5,1121427770,1,Independence Day (a.k.a. ID4),1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,589,150,293,318,357,41,1984,17.74,4.20,0.85,Drama,Thriller,Comedy,Crime,Romance
780,26241,4.0,1422682506,1,Independence Day (a.k.a. ID4),1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,296,356,593,318,260,9,1992,6.10,4.11,0.60,Comedy,Crime,Drama,Sci-Fi,Thriller
780,3708,4.0,1229212301,1,Independence Day (a.k.a. ID4),1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,457,296,380,589,318,8,1993,1.28,3.69,0.84,Comedy,Thriller,Crime,Drama,Action
786,14430,3.5,1289682597,1,Eraser,1996,Action,Drama,Thriller,3445,3.15,0.99,485,620,161,407,507,90,1989,13.22,3.78,0.76,Drama,Thriller,Action,Crime,Adventure
786,8966,3.5,1322071060,1,Eraser,1996,Action,Drama,Thriller,3445,3.15,0.99,745,587,508,714,154,100,1991,10.61,3.99,0.60,Comedy,Drama,Romance,Thriller,Action
832,21078,3.5,1154400808,1,Ransom,1996,Crime,Thriller,"",3052,3.44,0.92,524,229,728,61,"",22,1992,8.25,2.48,0.81,Drama,Thriller,Comedy,"",""
832,8966,3.0,951018103,0,Ransom,1996,Crime,Thriller,"",3052,3.44,0.92,131,246,549,898,955,100,1986,16.69,3.94,0.86,Drama,Comedy,Romance,Thriller,Action
832,9899,4.0,879710789,1,Ransom,1996,Crime,Thriller,"",3052,3.44,0.92,21,741,678,861,592,69,1991,12.00,3.51,0.78,Thriller,Action,Drama,Sci-Fi,Crime
842,5232,3.0,982690196,0,Tales from the Crypt Presents: Bordello of Blood,1996,Comedy,Horror,"",456,2.83,1.14,273,589,593,"","",16,1994,1.57,2.56,1.15,Horror,Sci-Fi,Crime,Thriller,Action
858,9285,5.0,874455718,1,"Godfather, The",1972,Crime,Drama,"",8996,4.35,0.86,272,326,923,912,924,21,1981,20.13,3.71,1.52,Drama,Comedy,Crime,Thriller,Mystery
898,24095,5.0,963282334,1,"Philadelphia Story, The",1940,Comedy,Drama,Romance,1465,4.19,0.89,969,945,345,41,72,21,1982,22.35,4.14,0.73,Drama,Comedy,Romance,War,Crime
902,16676,2.0,1412265952,0,Breakfast at Tiffany's,1961,Drama,Romance,"",2112,3.85,0.92,933,164,599,515,915,38,1982,19.29,3.50,0.74,Drama,Comedy,Romance,Crime,Thriller
903,28239,3.0,1243433830,0,Vertigo,1958,Drama,Mystery,Romance,3051,4.13,0.81,555,936,170,913,97,100,1978,22.07,3.19,1.07,Drama,Comedy,Crime,Thriller,Mystery
908,5850,4.0,947728513,1,North by Northwest,1959,Action,Adventure,Mystery,3429,4.23,0.74,380,733,349,60,590,54,1984,18.74,3.77,0.94,Drama,Adventure,Romance,Thriller,Crime
910,5748,3.0,939069484,0,Some Like It Hot,1959,Comedy,Crime,"",2410,4.09,0.86,969,111,593,904,920,15,1980,19.15,3.33,0.90,Thriller,Drama,Romance,War,Crime
912,3384,4.5,1264354059,1,Casablanca,1942,Drama,Romance,"",5256,4.27,0.85,318,527,916,954,"",9,1964,23.47,3.28,1.33,Drama,Comedy,Romance,War,Crime
912,909,5.0,939674076,1,Casablanca,1942,Drama,Romance,"",5256,4.27,0.85,928,922,923,36,668,12,1969,24.40,4.42,0.90,Drama,Mystery,Romance,Thriller,Adventure
913,15940,4.0,1218357066,1,"Maltese Falcon, The",1941,Film-Noir,Mystery,"",2720,4.17,0.83,911,926,969,923,912,11,1964,22.21,3.41,1.36,Drama,Romance,Comedy,Mystery,Thriller
920,17817,4.0,1046053978,1,Gone with the Wind,1939,Drama,Romance,War,3103,3.82,1.10,527,720,595,927,1,28,1990,12.56,2.93,0.86,Adventure,Animation,Comedy,Children,Fantasy
920,24095,3.0,963282360,0,Gone with the Wind,1939,Drama,Romance,War,3103,3.82,1.10,898,969,945,345,41,22,1980,23.60,4.18,0.73,Drama,Comedy,Romance,War,Crime
920,3067,4.5,1067442696,1,Gone with the Wind,1939,Drama,Romance,War,3103,3.82,1.10,914,475,"","","",8,1990,10.87,2.56,1.15,Drama,Comedy,Musical,Romance,""
923,9285,5.0,874455492,1,Citizen Kane,1941,Drama,Mystery,"",3926,4.13,0.96,912,924,41,608,904,16,1980,19.70,3.69,1.62,Drama,Crime,Thriller,Comedy,War
969,28578,5.0,957194054,1,"African Queen, The",1951,Adventure,Comedy,Romance,2380,4.11,0.86,299,"","","","",4,1988,11.24,2.50,1.29,Drama,"","","",""
969,7833,4.0,1109425145,1,"African Queen, The",1951,Adventure,Comedy,Romance,2380,4.11,0.86,177,745,345,32,353,63,1993,4.20,3.72,1.12,Thriller,Action,Comedy,Crime,Drama
994,21078,2.0,945059143,0,Big Night,1996,Comedy,Drama,"",1199,3.98,0.86,523,608,858,838,428,84,1992,9.15,3.07,0.89,Comedy,Drama,Romance,Thriller,Crime
1,18252,4.0,1407296188,1,Toy Story,1995,Adventure,Animation,Children,10759,3.91,0.89,778,356,923,296,593,9,1985,18.44,4.39,0.49,Drama,Comedy,Crime,Thriller,Horror
1,26994,3.0,1423408827,0,Toy Story,1995,Adventure,Animation,Children,10759,3.91,0.89,858,745,32,47,608,14,1991,7.48,3.64,0.91,Drama,Thriller,Crime,Comedy,Mystery
10,29780,3.0,837801979,0,GoldenEye,1995,Action,Adventure,Thriller,6330,3.42,0.87,185,161,457,593,318,19,1993,1.74,3.74,0.99,Drama,Thriller,Crime,Comedy,Adventure
105,15336,1.0,837746436,0,"Bridges of Madison County, The",1995,Drama,Romance,"",2087,3.30,1.15,265,509,293,357,527,50,1993,1.56,2.98,0.87,Drama,Thriller,Comedy,Crime,Romance
105,6940,2.0,939028059,0,"Bridges of Madison County, The",1995,Drama,Romance,"",2087,3.30,1.15,380,509,648,6,150,50,1991,10.86,3.98,0.84,Drama,Thriller,Comedy,Crime,Romance
110,21550,3.5,1173700284,1,Braveheart,1995,Action,Drama,War,11637,4.04,0.97,592,260,593,356,296,11,1991,5.31,3.27,0.98,Crime,Thriller,Comedy,Drama,Action
110,23829,3.0,987439840,0,Braveheart,1995,Action,Drama,War,11637,4.04,0.97,"","","","","",2,1986,12.73,3.00,0.00,"","","","",""
141,13892,3.0,940640334,0,"Birdcage, The",1996,Comedy,"","",4859,3.52,0.96,986,105,342,52,17,100,1985,17.68,3.62,0.61,Comedy,Drama,Romance,Thriller,Adventure
141,24445,3.0,844720767,0,"Birdcage, The",1996,Comedy,"","",4859,3.52,0.96,151,509,282,350,527,42,1993,1.55,3.50,0.74,Drama,Comedy,Thriller,Action,Romance
150,29780,3.0,837801834,0,Apollo 13,1995,Adventure,Drama,IMAX,10324,3.86,0.86,296,"","","","",3,1992,2.89,3.00,1.00,Comedy,Crime,Drama,Thriller,""
151,24445,4.0,844720734,1,Rob Roy,1995,Action,Drama,Romance,2767,3.57,0.92,509,282,350,527,539,41,1993,1.55,3.49,0.75,Drama,Comedy,Thriller,Adventure,Action
153,29699,3.0,1365022459,0,Batman Forever,1995,Action,Adventure,Comedy,7100,2.89,0.95,588,592,780,736,648,50,1990,10.34,3.67,0.69,Thriller,Drama,Crime,Action,Adventure
163,11856,5.0,941634050,1,Desperado,1995,Action,Romance,Western,3058,3.44,0.94,440,39,356,11,17,28,1994,1.10,3.50,0.92,Drama,Comedy,Romance,Crime,Thriller
165,25683,3.0,1339935788,0,Die Hard: With a Vengeance,1995,Action,Crime,Thriller,7392,3.50,0.89,595,364,47,344,608,36,1986,15.78,3.99,0.84,Thriller,Drama,Mystery,Adventure,Crime
165,28983,3.0,837784230,0,Die Hard: With a Vengeance,1995,Action,Crime,Thriller,7392,3.50,0.89,590,380,"","","",5,1992,2.70,3.40,0.55,Adventure,Action,Comedy,Romance,Thriller
168,18863,4.5,1084387209,1,First Knight,1995,Action,Drama,Romance,2557,3.06,1.12,172,"","","","",3,1976,30.89,3.00,1.32,Action,Sci-Fi,Thriller,"",""
173,6235,3.0,835520356,0,Judge Dredd,1995,Action,Crime,Sci-Fi,3208,2.56,1.02,"","","","","",24,1992,3.96,2.83,0.48,"","","","",""
185,21906,4.0,848733680,1,"Net, The",1995,Action,Crime,Thriller,5344,3.11,0.96,318,349,356,165,588,15,1993,1.75,3.87,1.25,Comedy,Thriller,Drama,Action,Adventure
193,15336,1.0,837746436,0,Showgirls,1995,Drama,"","",1579,2.24,1.19,265,509,293,357,527,48,1993,1.58,3.04,0.82,Drama,Thriller,Comedy,Crime,Romance
2,13892,2.0,940645068,0,Jumanji,1995,Adventure,Children,Fantasy,4853,3.21,0.96,216,231,785,224,361,100,1989,14.37,3.35,0.74,Comedy,Drama,Romance,Adventure,Thriller
2,16022,3.0,832797256,0,Jumanji,1995,Adventure,Children,Fantasy,4853,3.21,0.96,553,252,457,593,300,30,1993,1.60,3.40,0.77,Drama,Adventure,Crime,Thriller,Comedy
208,23957,3.0,829832162,0,Waterworld,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,381,207,477,300,47,87,1993,4.13,3.87,1.16,Drama,Comedy,Romance,Thriller,Crime
208,7085,2.0,834897391,0,Waterworld,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,161,292,318,588,"",11,1994,1.34,3.45,0.69,Drama,Thriller,Adventure,Animation,Children
223,5633,5.0,977428124,1,Clerks,1994,Comedy,"","",5102,3.86,0.97,34,1,837,312,"",4,1995,0.50,4.50,0.58,Comedy,Children,Fantasy,Adventure,Animation
227,20366,4.0,829136693,1,Drop Zone,1994,Action,Thriller,"",1013,3.05,0.87,477,300,554,47,276,31,1994,1.23,4.26,0.58,Drama,Comedy,Crime,Thriller,Adventure
235,8239,3.0,944923893,0,Ed Wood,1994,Comedy,Drama,"",3605,3.64,0.96,446,440,17,924,231,17,1986,14.35,4.47,0.72,Drama,Comedy,Romance,Thriller,Crime
236,11381,4.0,831899953,1,French Kiss,1995,Action,Comedy,Romance,2607,3.31,0.92,282,50,39,32,47,43,1994,1.37,3.33,0.99,Drama,Thriller,Comedy,Crime,Action
236,3428,3.0,1043021651,0,French Kiss,1995,Action,Comedy,Romance,2607,3.31,0.92,537,380,125,597,708,100,1991,10.74,3.79,0.99,Comedy,Drama,Thriller,Romance,Crime
237,29780,3.0,837802301,0,Forget Paris,1995,Comedy,Romance,"",1411,3.20,0.90,736,508,105,474,587,47,1993,1.63,3.60,1.12,Drama,Thriller,Comedy,Action,Romance
257,15336,3.0,837746640,0,Just Cause,1995,Mystery,Thriller,"",814,3.42,0.88,431,471,280,230,348,74,1993,1.43,3.04,0.88,Drama,Thriller,Crime,Comedy,Romance
260,3077,4.0,860348729,1,Star Wars: Episode IV - A New Hope,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,104,653,788,6,733,11,1995,0.67,3.55,0.52,Action,Adventure,Thriller,Sci-Fi,Comedy
269,2757,4.0,955635995,1,My Crazy Life (Mi vida loca),1993,Drama,"","",128,3.41,0.92,334,493,851,668,345,100,1987,16.05,4.04,1.04,Drama,Comedy,Thriller,Romance,Crime
293,6235,3.0,835520418,0,Léon: The Professional (a.k.a. The Professional) (Léon),1994,Action,Crime,Drama,5587,4.06,0.81,"","","","","",29,1992,3.64,2.83,0.47,"","","","",""
296,18897,4.0,1085688339,1,Pulp Fiction,1994,Comedy,Crime,Drama,14616,4.17,0.98,6,50,47,198,105,12,1994,0.90,3.29,1.16,Thriller,Crime,Mystery,Comedy,Drama
296,28665,4.5,1415477402,1,Pulp Fiction,1994,Comedy,Crime,Drama,14616,4.17,0.98,47,608,318,858,50,6,1990,9.28,4.33,0.88,Crime,Thriller,Drama,Mystery,Comedy
306,26299,5.0,939587468,1,Three Colors: Red (Trois couleurs: Rouge),1994,Drama,"","",1537,4.07,0.92,534,608,1,515,337,19,1993,4.36,4.16,1.01,Drama,Comedy,Crime,Romance,Thriller
316,4801,4.0,1109134599,1,Stargate,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,50,165,648,153,344,24,1991,7.97,3.75,0.99,Action,Thriller,Adventure,Crime,Drama
318,12807,5.0,1002125407,1,"Shawshank Redemption, The",1994,Crime,Drama,"",13826,4.45,0.72,480,457,593,150,356,8,1992,1.96,4.12,1.13,Thriller,Drama,Comedy,Crime,Adventure
318,22642,4.0,1377498581,1,"Shawshank Redemption, The",1994,Crime,Drama,"",13826,4.45,0.72,105,58,552,196,"",6,1985,22.06,3.33,0.88,Romance,Comedy,Drama,Horror,Sci-Fi
318,23957,5.0,829832162,1,"Shawshank Redemption, The",1994,Crime,Drama,"",13826,4.45,0.72,186,555,288,194,452,97,1993,3.92,3.86,1.15,Drama,Comedy,Thriller,Romance,Crime
32,5272,5.0,1287747219,1,Twelve Monkeys (a.k.a. 12 Monkeys),1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,590,457,356,296,110,16,1989,8.37,3.62,1.38,Drama,Comedy,Adventure,Animation,Children
32,8239,4.0,944921011,1,Twelve Monkeys (a.k.a. 12 Monkeys),1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,953,296,318,508,356,5,1984,21.36,5.00,0.00,Drama,Comedy,Romance,Crime,War
327,25095,3.5,1057484638,1,Tank Girl,1995,Action,Comedy,Sci-Fi,1560,2.81,1.25,480,316,671,924,741,20,1990,7.64,3.17,1.61,Sci-Fi,Action,Adventure,Drama,Comedy
329,16022,4.0,832796956,1,Star Trek: Generations,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,588,349,150,"","",10,1992,2.15,3.30,0.82,Adventure,Drama,IMAX,Action,Crime
337,22574,3.5,1067645623,1,What's Eating Gilbert Grape,1993,Drama,"","",3889,3.76,0.86,110,508,593,527,11,12,1994,1.28,3.12,1.00,Drama,Comedy,War,Romance,Crime
349,16022,4.0,832796930,1,Clear and Present Danger,1994,Action,Crime,Drama,6309,3.64,0.81,150,"","","","",5,1992,2.70,3.40,0.89,Adventure,Drama,IMAX,"",""
349,9688,5.0,982908426,1,Clear and Present Danger,1994,Action,Crime,Drama,6309,3.64,0.81,198,780,47,22,608,74,1988,15.17,3.66,1.01,Drama,Action,Adventure,Sci-Fi,Thriller
351,3428,4.0,1043021811,1,"Corrina, Corrina",1994,Comedy,Drama,Romance,795,3.28,0.92,837,305,218,372,852,100,1993,5.80,3.67,0.97,Comedy,Drama,Thriller,Romance,Crime
352,9222,4.0,962925805,1,Crooklyn,1994,Comedy,Drama,"",296,3.27,0.98,156,440,574,471,171,19,1991,12.46,4.11,1.05,Comedy,Drama,Children,Romance,Animation
356,5918,5.0,841226800,1,Forrest Gump,1994,Comedy,Drama,Romance,14426,4.03,0.95,161,318,329,457,595,14,1993,1.90,3.57,0.65,Drama,Thriller,Adventure,IMAX,Crime
360,22703,3.0,837153187,0,I Love Trouble,1994,Action,Comedy,"",482,2.74,0.92,290,229,535,372,345,84,1993,1.29,3.57,0.78,Drama,Thriller,Comedy,Action,Romance
371,23957,4.0,832063664,1,"Paper, The",1994,Comedy,Drama,"",930,3.24,0.75,364,457,593,350,454,100,1993,2.03,3.79,1.09,Drama,Comedy,Romance,Thriller,Action
376,6923,3.0,856589598,0,"River Wild, The",1994,Action,Thriller,"",2485,3.28,0.85,653,733,62,17,"",13,1995,0.52,3.15,0.69,Drama,Action,Adventure,Romance,Thriller
380,28416,2.0,1196906810,0,True Lies,1994,Action,Adventure,Comedy,9364,3.48,0.93,1,589,590,592,260,12,1991,5.00,3.83,0.81,Action,Adventure,Drama,Crime,Thriller
39,21529,3.0,847484962,0,Clueless,1995,Comedy,Romance,"",5741,3.42,0.98,50,318,356,457,150,18,1993,1.41,3.33,0.84,Drama,Crime,Thriller,Comedy,Adventure
410,3779,1.0,1193565326,0,Addams Family Values,1993,Children,Comedy,Fantasy,3972,2.99,0.93,474,11,293,912,300,48,1991,11.07,4.10,1.40,Drama,Thriller,Crime,Action,Romance
428,969,3.5,1426747322,1,"Bronx Tale, A",1993,Drama,"","",1080,3.83,0.75,665,589,97,541,527,41,1986,15.86,3.90,0.55,Drama,Thriller,Crime,Action,Comedy
443,23957,3.0,829832160,0,"Endless Summer 2, The",1994,Adventure,Documentary,"",119,3.21,1.17,432,434,215,417,222,46,1993,5.04,3.87,1.22,Drama,Comedy,Thriller,Crime,Action
457,10083,4.0,1198878801,1,"Fugitive, The",1993,Thriller,"","",10736,3.97,0.78,784,180,590,589,260,26,1991,8.68,3.62,0.98,Comedy,Drama,Crime,Thriller,Adventure
457,12807,5.0,1002125407,1,"Fugitive, The",1993,Thriller,"","",10736,3.97,0.78,593,150,356,296,"",6,1992,2.32,3.83,1.17,Drama,Comedy,Crime,Thriller,Romance
475,15336,4.0,837746810,1,In the Name of the Father,1993,Drama,"","",1987,3.94,0.80,371,431,471,280,230,81,1993,1.39,3.05,0.85,Drama,Thriller,Comedy,Crime,Romance
480,16885,3.0,1299208544,0,Jurassic Park,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,593,356,260,953,"",11,1987,14.78,3.09,1.22,Drama,Romance,Fantasy,Action,Adventure
480,21529,3.0,847484850,0,Jurassic Park,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,356,457,150,296,"",14,1993,1.53,3.21,0.80,Drama,Comedy,Thriller,Crime,Adventure
50,4801,4.0,1109134592,1,"Usual Suspects, The",1995,Crime,Mystery,Thriller,10221,4.35,0.75,165,648,153,344,349,23,1991,8.12,3.74,1.01,Action,Adventure,Thriller,Crime,Drama
537,21403,2.0,834130678,0,Sirens,1994,Drama,"","",758,3.17,0.88,303,589,474,509,531,60,1993,1.48,3.82,1.17,Comedy,Drama,Romance,Thriller,Children
539,8158,3.0,1114033136,0,Sleepless in Seattle,1993,Comedy,Drama,Romance,6177,3.50,0.97,364,595,260,588,1,30,1990,9.39,3.57,0.58,Comedy,Drama,Adventure,Thriller,Romance
541,28312,5.0,1226418438,1,Blade Runner,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,47,593,858,296,356,14,1989,11.95,4.46,0.89,Drama,Comedy,Thriller,Crime,Mystery
551,17412,5.0,1017697735,1,"Nightmare Before Christmas, The",1993,Animation,Children,Fantasy,4460,3.71,0.97,562,356,318,350,6,24,1990,8.27,4.21,0.83,Drama,Crime,Thriller,Comedy,Action
552,22642,3.5,1377498084,1,"Three Musketeers, The",1993,Action,Adventure,Comedy,2769,3.22,0.92,196,"","","","",3,1976,31.19,2.83,1.04,Horror,Sci-Fi,"","",""
552,9688,5.0,945844387,1,"Three Musketeers, The",1993,Action,Adventure,Comedy,2769,3.22,0.92,589,39,293,110,272,29,1986,17.83,3.83,0.85,Drama,Comedy,Action,Adventure,Fantasy
553,23957,4.0,829832162,1,Tombstone,1993,Action,Drama,Western,3208,3.68,0.92,50,337,151,339,306,100,1993,3.85,3.84,1.23,Drama,Comedy,Romance,Thriller,Crime
555,22703,4.0,837143077,1,True Romance,1993,Crime,Thriller,"",3312,3.80,0.90,172,357,350,337,527,43,1993,1.59,3.56,0.83,Thriller,Drama,Action,Comedy,Crime
562,17412,4.0,1017697705,1,Welcome to the Dollhouse,1995,Comedy,Drama,"",1349,3.75,0.99,356,318,350,6,110,23,1990,8.41,4.22,0.85,Drama,Crime,Thriller,Comedy,Action
585,19046,2.5,1330312749,0,"Brady Bunch Movie, The",1995,Comedy,"","",2087,2.63,1.13,529,376,913,"","",8,1987,18.91,2.94,0.94,Film-Noir,Mystery,Action,Thriller,Drama
586,5272,5.0,1287747796,1,Home Alone,1990,Children,Comedy,"",6155,3.09,1.00,367,231,648,32,590,26,1991,6.98,3.25,1.57,Comedy,Adventure,Drama,Animation,Children
587,29071,2.5,1217772923,0,Ghost,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,373,1,800,720,260,59,1991,8.18,3.27,0.80,Thriller,Comedy,Crime,Drama,Action
588,21403,4.0,834123756,1,Aladdin,1992,Adventure,Animation,Children,8980,3.67,0.92,590,296,"","","",5,1992,2.70,3.60,0.89,Drama,Comedy,Crime,Thriller,Adventure
589,12807,5.0,1002125451,1,Terminator 2: Judgment Day,1991,Action,Sci-Fi,"",11483,3.94,0.90,349,527,110,318,480,14,1993,1.88,4.00,1.11,Drama,Thriller,Crime,War,Action
589,7085,5.0,834897904,1,Terminator 2: Judgment Day,1991,Action,Sci-Fi,"",11483,3.94,0.90,555,350,440,293,11,41,1993,3.02,3.49,0.84,Thriller,Drama,Crime,Comedy,Mystery
592,16022,3.0,832796911,0,Batman,1989,Action,Crime,Thriller,10028,3.40,0.84,"","","","","",2,1994,0.00,3.00,0.00,"","","","",""
593,22574,4.0,1067645594,1,"Silence of the Lambs, The",1991,Crime,Horror,Thriller,13692,4.18,0.85,527,11,348,"","",8,1994,0.92,2.88,0.92,Comedy,Drama,Romance,War,""
593,25577,3.0,988676671,0,"Silence of the Lambs, The",1991,Crime,Horror,Thriller,13692,4.18,0.85,935,232,913,265,735,68,1983,19.95,3.65,0.88,Drama,Romance,Comedy,Thriller,Mystery
593,2757,4.0,955569715,1,"Silence of the Lambs, The",1991,Crime,Horror,Thriller,13692,4.18,0.85,111,288,365,724,305,97,1990,12.66,4.05,1.00,Drama,Comedy,Thriller,Crime,Romance
595,13575,4.0,1397332923,1,Beauty and the Beast,1991,Animation,Children,Fantasy,7539,3.65,0.98,912,904,527,50,147,6,1978,24.19,4.50,0.84,Drama,Mystery,Thriller,Crime,War
597,15336,1.0,837746313,0,Pretty Woman,1990,Comedy,Romance,"",7314,3.41,0.98,527,367,47,161,457,35,1993,1.61,3.06,0.76,Drama,Thriller,Comedy,Crime,War
597,21906,5.0,848733795,1,Pretty Woman,1990,Comedy,Romance,"",7314,3.41,0.98,34,500,364,454,377,23,1993,1.53,3.96,1.11,Drama,Thriller,Action,Comedy,Adventure
597,29780,3.0,837802168,0,Pretty Woman,1990,Comedy,Romance,"",7314,3.41,0.98,587,539,527,377,300,38,1993,1.64,3.61,1.10,Drama,Thriller,Comedy,Crime,Action
608,11856,3.0,941633274,0,Fargo,1996,Comedy,Crime,Drama,9505,4.09,0.93,17,110,296,529,527,13,1994,1.19,4.00,0.91,Drama,Crime,Thriller,Action,Adventure
610,14593,2.0,941987399,0,Heavy Metal,1981,Action,Adventure,Animation,1723,3.36,1.05,799,70,12,735,"",7,1995,0.76,3.71,1.11,Horror,Comedy,Thriller,Action,""
647,29883,3.0,862810149,0,Courage Under Fire,1996,Action,Crime,Drama,1719,3.57,0.84,858,41,783,14,52,56,1994,4.02,3.02,0.77,Drama,Romance,Crime,Comedy,Thriller
648,10083,4.0,1198879842,1,Mission: Impossible,1996,Action,Adventure,Mystery,8117,3.37,0.90,344,377,380,780,1,38,1992,7.28,3.76,0.88,Thriller,Comedy,Drama,Crime,Adventure
671,21403,5.0,834124757,1,Mystery Science Theater 3000: The Movie,1996,Comedy,Sci-Fi,"",1382,3.65,1.08,608,21,457,300,110,22,1993,1.80,3.95,0.95,Comedy,Drama,Thriller,Adventure,Children
673,21142,5.0,852300519,1,Space Jam,1996,Adventure,Animation,Children,2192,2.67,1.11,761,107,653,36,62,15,1995,0.46,3.53,0.83,Adventure,Comedy,Children,Fantasy,Drama
700,19753,3.0,1005068725,0,Angus,1995,Comedy,"","",264,3.22,0.94,588,223,232,951,39,19,1982,20.93,4.42,0.61,Drama,Romance,Comedy,Crime,Thriller
736,8158,3.0,1114033055,0,Twister,1996,Action,Adventure,Romance,6990,3.18,1.02,364,595,260,588,1,28,1990,9.67,3.61,0.58,Comedy,Drama,Adventure,Thriller,Romance
742,14593,3.0,941988194,0,Thinner,1996,Horror,Thriller,"",430,2.69,1.11,968,407,799,70,12,17,1992,7.22,3.24,0.97,Horror,Thriller,Comedy,Action,Sci-Fi
750,23599,4.0,1337674334,1,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Comedy,War,"",5151,4.24,0.88,527,551,903,165,1,31,1988,16.08,3.48,0.91,Drama,Thriller,Comedy,Crime,Fantasy
