movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
386,7546,3.0,854873022,0,1994,Drama,"","",97,2.74,1.04,546,454,508,423,434,100,1991,10.54,3.68,0.76,Comedy,Action,Thriller,Drama,Adventure
407,29738,2.0,1125871782,0,1995,Horror,Thriller,"",384,3.14,1.13,123,898,515,97,352,100,1992,9.97,2.79,0.89,Drama,Comedy,Crime,Romance,Adventure
410,10099,3.0,834593466,0,1993,Children,Comedy,Fantasy,3972,2.99,0.93,1,434,588,349,380,17,1993,1.91,3.29,0.47,Adventure,Action,Comedy,Thriller,Animation
410,29174,2.0,834131649,0,1993,Children,Comedy,Fantasy,3972,2.99,0.93,1,10,292,595,153,13,1993,2.09,3.31,1.38,Action,Adventure,Comedy,Thriller,Romance
417,29738,3.0,1125871163,0,1994,Comedy,Romance,"",732,3.51,0.95,898,515,97,352,125,100,1992,9.98,2.77,0.90,Drama,Comedy,Crime,Romance,Action
435,16454,4.0,1051475398,1,1993,Comedy,Sci-Fi,"",2943,2.59,0.99,76,198,589,32,260,51,1987,14.37,3.65,1.07,Drama,Romance,Comedy,Sci-Fi,Action
440,10198,4.0,974668488,1,1993,Comedy,Romance,"",4180,3.60,0.81,671,551,235,380,104,20,1993,3.03,3.20,1.06,Comedy,Children,Drama,Action,Sci-Fi
450,27157,3.0,832688153,0,1994,Comedy,Drama,"",631,3.34,0.98,428,358,83,538,475,100,1993,6.07,3.12,0.61,Drama,Comedy,War,Romance,Action
454,19152,4.0,948087767,1,1993,Drama,Thriller,"",5500,3.51,0.81,517,225,805,62,161,100,1992,10.70,3.52,0.86,Comedy,Drama,Adventure,Romance,Children
455,11799,1.5,1297105728,0,1993,Adventure,Children,Drama,1800,2.62,1.03,431,590,527,520,16,17,1992,5.56,3.88,0.86,Drama,Crime,Thriller,Comedy,Mystery
455,5825,2.0,1077430546,0,1993,Adventure,Children,Drama,1800,2.62,1.03,661,766,39,327,435,59,1984,19.35,3.24,0.74,Comedy,Drama,Crime,Thriller,Romance
460,27157,3.0,832688183,0,1994,Comedy,"","",182,2.40,1.09,359,428,358,83,538,100,1993,6.05,3.11,0.62,Drama,Comedy,Romance,War,Action
497,18903,5.0,849093169,1,1993,Comedy,Romance,"",3047,3.88,0.91,515,265,25,235,17,41,1993,1.58,3.93,0.79,Drama,Romance,Comedy,Thriller,Action
497,25750,5.0,837512476,1,1993,Comedy,Romance,"",3047,3.88,0.91,368,227,508,276,353,83,1994,1.34,3.51,1.00,Action,Thriller,Drama,Adventure,Crime
508,18903,4.0,849092976,1,1993,Drama,"","",4185,3.83,0.87,509,474,11,440,357,30,1993,1.71,3.93,0.78,Comedy,Romance,Drama,Thriller,Action
513,19261,2.0,917110385,0,1994,Comedy,Mystery,Romance,135,2.89,1.05,517,913,257,904,950,100,1987,16.57,4.00,0.86,Drama,Romance,Crime,Comedy,Thriller
527,17858,5.0,841335525,1,1993,Drama,War,"",11017,4.30,0.83,593,590,296,"","",19,1992,1.89,2.63,0.90,Crime,Drama,Thriller,Comedy,Adventure
537,27157,4.0,832687595,1,1994,Drama,"","",758,3.17,0.88,508,500,527,87,73,100,1994,3.30,3.14,0.68,Drama,Comedy,Children,Romance,Adventure
541,12597,4.0,1425226446,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,110,858,260,356,593,8,1988,9.06,3.88,0.44,Drama,Crime,War,Thriller,Action
541,15537,5.0,1334368612,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,277,31,661,168,"",5,1995,0.71,3.90,0.82,Drama,Action,Romance,Adventure,Animation
553,10198,3.0,974680754,0,1993,Action,Drama,Western,3208,3.68,0.92,527,750,858,913,903,64,1987,15.69,3.17,1.16,Comedy,Action,Thriller,Adventure,Sci-Fi
553,26457,3.0,846857493,0,1993,Action,Drama,Western,3208,3.68,0.92,17,11,266,440,39,56,1993,1.54,3.57,0.89,Drama,Romance,Comedy,Thriller,Action
555,27157,2.0,832683804,0,1993,Crime,Thriller,"",3312,3.80,0.90,293,265,235,17,553,63,1994,1.31,3.37,0.77,Drama,Thriller,Action,Crime,Comedy
587,11838,2.0,842526694,0,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,597,367,110,253,10,19,1992,1.99,3.63,0.76,Comedy,Drama,Adventure,Crime,Thriller
587,17649,2.0,994367045,0,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,647,358,457,110,"",4,1994,1.26,5.00,0.00,Drama,Action,War,Thriller,Crime
588,10099,4.0,834593355,1,1992,Adventure,Animation,Children,8980,3.67,0.92,349,380,"","","",6,1992,2.50,3.33,0.52,Action,Thriller,Adventure,Comedy,Romance
588,26670,3.0,832226717,0,1992,Adventure,Animation,Children,8980,3.67,0.92,153,349,296,150,"",6,1992,2.64,3.83,0.75,Drama,Crime,Adventure,Comedy,Thriller
589,1743,4.0,1005082718,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,1,104,260,"","",6,1991,7.17,3.50,1.05,Adventure,Comedy,Action,Sci-Fi,Animation
589,689,3.5,1141815657,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,110,457,480,356,593,12,1993,1.31,3.75,0.58,Drama,Thriller,Action,Comedy,Crime
590,3710,3.0,844647213,0,1990,Adventure,Drama,Western,9497,3.72,0.97,150,"","","","",2,1994,0.71,3.50,0.71,Adventure,Drama,IMAX,"",""
590,6624,3.5,1227021067,1,1990,Adventure,Drama,Western,9497,3.72,0.97,780,110,714,589,593,17,1991,6.74,3.26,1.30,Drama,Crime,Thriller,Mystery,Sci-Fi
592,22042,3.0,853345729,0,1989,Action,Crime,Thriller,10028,3.40,0.84,364,508,539,527,296,20,1994,1.50,4.00,0.56,Comedy,Drama,Romance,Adventure,Thriller
592,25750,4.0,837512048,1,1989,Action,Crime,Thriller,10028,3.40,0.84,"","","","","",2,1994,0.00,3.00,0.00,"","","","",""
594,11436,3.0,834081436,0,1937,Animation,Children,Drama,3902,3.61,0.97,20,368,688,383,508,100,1993,2.64,3.75,0.89,Drama,Comedy,Action,Thriller,Romance
594,9523,4.0,846899147,1,1937,Animation,Children,Drama,3902,3.61,0.97,353,551,44,235,293,49,1993,1.64,3.86,1.12,Drama,Thriller,Action,Adventure,Comedy
595,8689,5.0,1047166048,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,745,594,47,288,290,29,1991,10.99,3.83,1.39,Comedy,Drama,Crime,Thriller,Children
597,8624,4.0,1018491376,1,1990,Comedy,Romance,"",7314,3.41,0.98,"","","","","",2,1994,1.41,2.50,0.71,"","","","",""
608,7546,3.0,851603451,0,1996,Comedy,Crime,Drama,9505,4.09,0.93,648,852,736,95,112,69,1994,0.58,3.99,0.76,Action,Comedy,Thriller,Drama,Crime
610,16454,4.0,1051453882,1,1981,Action,Adventure,Animation,1723,3.36,1.05,741,588,605,587,195,32,1987,16.47,3.44,0.98,Romance,Drama,Comedy,Musical,Thriller
653,9340,5.0,860736855,1,1996,Action,Adventure,Fantasy,3148,3.22,0.97,784,376,112,788,608,25,1994,3.74,4.04,1.17,Action,Thriller,Adventure,Comedy,Romance
673,6010,3.0,1106331690,0,1996,Adventure,Animation,Children,2192,2.67,1.11,"","","","","",2,1995,0.00,3.00,0.00,"","","","",""
688,23992,1.0,918376696,0,1995,Action,Adventure,Comedy,654,2.67,1.08,912,527,356,303,653,27,1991,11.27,3.67,1.14,Action,Thriller,Drama,Adventure,Romance
714,20340,5.0,1375431538,1,1995,Drama,Mystery,Western,739,3.88,1.02,589,741,919,778,608,17,1987,14.76,3.53,0.91,Adventure,Sci-Fi,Comedy,Crime,Drama
72,4671,4.0,842078045,1,1995,Comedy,Drama,"",284,3.45,1.08,413,440,327,543,19,58,1993,2.23,4.12,0.82,Comedy,Action,Drama,Thriller,Romance
724,17975,3.0,863082833,0,1996,Drama,Fantasy,Horror,1894,3.03,0.99,832,852,805,802,260,31,1995,3.39,3.39,0.72,Thriller,Action,Romance,Adventure,Comedy
724,252,3.0,1165870532,0,1996,Drama,Fantasy,Horror,1894,3.03,0.99,431,"","","","",2,1993,0.71,2.00,2.12,Crime,Drama,"","",""
733,16040,3.5,1113147292,1,1996,Action,Adventure,Thriller,6837,3.65,0.92,500,595,648,344,377,29,1991,8.48,3.78,0.70,Thriller,Crime,Drama,Comedy,Adventure
745,19171,4.0,942305791,1,1995,Animation,Children,Comedy,2625,4.16,0.91,848,"","","","",2,1995,1.41,3.50,0.71,Drama,"","","",""
762,9132,2.0,864334518,0,1996,Comedy,Crime,"",2031,2.41,1.09,708,260,608,36,32,12,1994,5.42,3.33,1.15,Sci-Fi,Thriller,Crime,Drama,Comedy
780,21317,4.0,1111337024,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,589,380,150,912,318,14,1990,13.90,3.93,0.62,Drama,Thriller,Comedy,Romance,Adventure
785,6331,4.0,901219291,1,1996,Comedy,"","",2284,3.27,1.03,248,500,104,356,588,18,1994,1.20,3.22,0.81,Comedy,Drama,Adventure,Animation,Children
788,17975,3.0,863082638,0,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,260,6,733,3,141,14,1994,4.98,3.57,0.76,Action,Adventure,Thriller,Romance,Comedy
788,6656,4.0,1045843614,1,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,32,368,440,356,357,20,1993,4.06,3.90,0.72,Comedy,Action,Adventure,Sci-Fi,Thriller
79,3784,3.0,860094113,0,1996,Drama,Thriller,"",1177,3.12,0.96,58,608,780,32,25,21,1994,4.10,3.05,1.02,Drama,Thriller,Romance,Sci-Fi,Comedy
800,252,4.5,1165870921,1,1996,Drama,Mystery,Western,1609,4.04,0.91,858,608,923,110,541,12,1987,16.29,3.54,1.66,Drama,Crime,Thriller,Mystery,Sci-Fi
802,9652,4.0,877624438,1,1996,Drama,Romance,"",2710,3.46,0.97,588,527,50,296,293,50,1995,3.43,3.90,0.71,Drama,Thriller,Crime,Action,Comedy
805,26970,4.0,866283920,1,1996,Drama,Thriller,"",2550,3.67,0.90,708,104,788,608,260,26,1994,3.69,3.08,1.06,Comedy,Action,Adventure,Sci-Fi,Thriller
810,17975,1.0,863083042,0,1996,Children,Comedy,Fantasy,388,1.78,1.14,765,94,86,785,858,49,1994,4.30,3.31,0.82,Drama,Comedy,Action,Romance,Thriller
837,7546,4.0,863774542,1,1996,Children,Comedy,Fantasy,1166,3.38,1.00,733,663,804,485,586,100,1991,10.42,3.70,0.75,Comedy,Action,Thriller,Drama,Adventure
858,16821,4.5,1364296146,1,1972,Crime,Drama,"",8996,4.35,0.86,502,"","","","",2,1994,0.71,3.25,0.35,Action,Children,Romance,"",""
9,1115,4.0,863351634,1,1995,Action,"","",852,3.00,0.97,79,784,112,788,494,34,1995,3.24,3.24,1.56,Thriller,Action,Adventure,Sci-Fi,Crime
910,11895,3.0,974326289,0,1959,Comedy,Crime,"",2410,4.09,0.86,"","","","","",2,1978,24.04,2.50,0.71,"","","","",""
919,14376,2.0,996900672,0,1939,Adventure,Children,Fantasy,5138,3.98,0.94,16,150,457,428,589,24,1990,8.79,4.29,1.20,Horror,Thriller,Drama,Action,Crime
923,7546,3.0,854871693,0,1941,Drama,Mystery,"",3926,4.13,0.96,912,410,457,482,368,100,1993,7.00,3.84,0.81,Comedy,Action,Thriller,Crime,Drama
924,16454,5.0,1051474765,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,541,12,196,253,70,41,1988,14.94,3.46,1.03,Drama,Romance,Comedy,Horror,Action
969,11073,3.5,1112583124,1,1951,Adventure,Comedy,Romance,2380,4.11,0.86,908,339,595,58,678,30,1977,22.98,3.25,1.21,Romance,Drama,Comedy,Thriller,Fantasy
1,11719,3.0,1145292379,0,1995,Adventure,Animation,Children,10759,3.91,0.89,919,364,260,434,169,100,1992,7.77,3.02,0.75,Drama,Comedy,Adventure,Thriller,Action
1,20379,3.0,1323054827,0,1995,Adventure,Animation,Children,10759,3.91,0.89,318,593,356,296,588,12,1987,16.48,3.46,1.21,Comedy,Thriller,Crime,Drama,Horror
1,22516,4.0,976285897,1,1995,Adventure,Animation,Children,10759,3.91,0.89,593,318,376,736,480,13,1986,16.90,3.92,1.12,Thriller,Drama,Romance,Comedy,Crime
110,13849,3.0,1135885215,0,1995,Action,Drama,War,11637,4.04,0.97,318,593,296,920,590,20,1990,12.33,2.62,1.17,Drama,Crime,Romance,Thriller,Adventure
110,21044,4.5,1226695794,1,1995,Action,Drama,War,11637,4.04,0.97,589,32,"","","",6,1985,21.79,3.00,0.89,Sci-Fi,Mystery,Thriller,Action,""
110,22782,5.0,832713909,1,1995,Action,Drama,War,11637,4.04,0.97,253,292,208,185,161,22,1993,1.72,4.00,0.69,Drama,Thriller,Action,Adventure,Crime
111,14509,3.0,833088579,0,1976,Crime,Drama,Thriller,5305,4.12,0.85,34,317,110,47,318,34,1993,1.45,2.97,1.06,Drama,Adventure,Children,IMAX,Animation
111,15521,3.5,1389579861,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,293,904,912,318,216,36,1987,16.64,3.68,0.50,Comedy,Adventure,Thriller,Drama,Children
112,6581,1.0,850146360,0,1995,Action,Adventure,Comedy,2577,3.41,0.95,141,95,"","","",3,1995,0.58,4.00,1.00,Action,Adventure,Thriller,Comedy,""
150,6447,3.5,1353261321,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,6,16,223,474,364,23,1990,10.67,4.15,0.63,Drama,Crime,Thriller,Action,Comedy
161,21032,3.5,1111475668,1,1995,Drama,Thriller,War,5113,3.74,0.80,805,628,318,147,353,12,1994,1.07,3.42,1.06,Drama,Crime,Thriller,Comedy,Mystery
165,26138,3.5,1060098304,1,1995,Action,Crime,Thriller,7392,3.50,0.89,832,575,586,231,700,75,1994,1.51,2.95,0.90,Comedy,Thriller,Adventure,Action,Drama
165,5266,3.0,845213580,0,1995,Action,Crime,Thriller,7392,3.50,0.89,590,150,296,"","",8,1992,2.19,3.50,0.76,Drama,Adventure,Comedy,Crime,Thriller
186,13849,2.0,1135886370,0,1995,Comedy,Romance,"",2425,2.89,0.99,904,58,908,923,353,100,1990,11.48,2.49,1.07,Drama,Thriller,Comedy,Crime,Romance
199,12181,5.0,938868184,1,1964,Drama,Musical,Romance,357,3.79,1.03,608,574,549,307,527,14,1993,1.00,4.50,0.65,Drama,Romance,Comedy,Crime,Thriller
208,21348,2.5,1236549343,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,292,10,367,500,364,27,1993,3.63,3.96,0.59,Action,Adventure,Thriller,Comedy,Drama
21,8639,4.0,1154346082,1,1995,Comedy,Crime,Thriller,5164,3.58,0.93,110,593,47,293,260,68,1991,11.05,3.69,0.95,Drama,Thriller,Action,Crime,Romance
216,18263,3.0,833055024,0,1995,Comedy,"","",1867,3.22,1.14,431,163,608,6,16,59,1993,2.68,3.71,1.02,Thriller,Drama,Crime,Comedy,Action
231,24086,4.5,1100404306,1,1994,Adventure,Comedy,"",7051,2.93,1.21,10,47,364,34,736,26,1992,8.66,3.77,0.85,Thriller,Drama,Action,Adventure,Crime
231,6581,5.0,850146774,1,1994,Adventure,Comedy,"",7051,2.93,1.21,296,380,186,500,377,20,1994,1.37,3.45,1.19,Thriller,Comedy,Action,Romance,Adventure
236,5266,3.0,845213783,0,1995,Action,Comedy,Romance,2607,3.31,0.92,50,32,527,364,110,45,1993,1.65,3.16,0.85,Drama,Thriller,Crime,Adventure,IMAX
237,24086,2.0,1100405153,0,1995,Comedy,Romance,"",1411,3.20,0.90,345,596,953,48,342,61,1989,13.26,3.52,0.91,Drama,Thriller,Comedy,Action,Adventure
25,29197,2.0,863778620,0,1995,Drama,Romance,"",4684,3.69,1.04,"","","","","",3,1995,0.58,2.33,1.15,"","","","",""
275,13849,2.0,1135980161,0,1994,Comedy,"","",331,2.76,0.94,247,968,898,902,899,100,1990,13.27,2.19,0.98,Drama,Romance,Comedy,Mystery,Thriller
292,871,3.0,841843677,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,329,593,296,"","",10,1992,2.10,3.30,0.82,Crime,Drama,Thriller,Comedy,Horror
293,1458,4.0,1121891480,1,1994,Action,Crime,Drama,5587,4.06,0.81,733,110,671,593,924,16,1990,10.56,3.19,1.25,Adventure,Action,Sci-Fi,Thriller,Comedy
296,24586,4.0,1361468767,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,910,838,475,"","",4,1985,17.71,3.88,0.63,Drama,Comedy,Romance,Crime,""
3,5266,3.0,845214322,0,1995,Comedy,Romance,"",2769,3.15,0.99,104,381,371,431,31,79,1993,6.55,3.23,0.92,Drama,Comedy,Thriller,Crime,Adventure
303,23868,3.0,840443124,0,1995,Action,Thriller,Western,1485,3.06,0.94,471,608,272,515,6,100,1994,1.26,3.37,0.79,Drama,Thriller,Action,Comedy,Crime
31,8639,3.0,1154346684,0,1995,Drama,"","",2033,3.28,0.94,223,282,778,908,923,76,1989,13.28,3.74,1.00,Drama,Thriller,Crime,Action,Comedy
316,22782,4.0,832713554,1,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,329,588,349,590,150,11,1993,2.05,3.82,0.75,Drama,Adventure,Crime,Thriller,Comedy
317,28837,2.5,1256953952,0,1994,Comedy,Drama,Fantasy,3486,3.14,1.00,555,784,104,551,924,58,1990,11.72,3.22,0.81,Comedy,Crime,Drama,Thriller,Action
327,13849,1.0,1135942267,0,1995,Action,Comedy,Sci-Fi,1560,2.81,1.25,247,968,898,902,899,100,1989,14.45,2.21,0.99,Drama,Romance,Mystery,Comedy,Thriller
344,1458,3.5,1121892135,1,1994,Comedy,"","",8273,2.98,1.11,457,353,356,364,551,24,1991,8.72,3.42,1.08,Action,Adventure,Thriller,Drama,Sci-Fi
344,15075,2.0,835878340,0,1994,Comedy,"","",8273,2.98,1.11,590,150,592,296,"",5,1992,2.70,4.00,0.71,Drama,Crime,Thriller,Adventure,Comedy
349,1233,4.0,1198411848,1,1994,Action,Crime,Drama,6309,3.64,0.81,47,165,648,50,377,26,1991,9.27,3.94,0.79,Thriller,Action,Adventure,Drama,Comedy
349,7485,4.0,1063629512,1,1994,Action,Crime,Drama,6309,3.64,0.81,780,858,165,10,145,7,1991,8.76,4.71,0.76,Action,Thriller,Crime,Drama,Adventure
357,20208,2.0,848990205,0,1994,Comedy,Romance,"",6126,3.63,0.94,527,539,587,597,500,16,1993,1.89,3.62,1.09,Drama,Thriller,Comedy,Adventure,Romance
36,29197,1.0,863778656,0,1995,Crime,Drama,"",4547,3.94,0.90,733,62,"","","",8,1995,0.52,2.62,1.41,Drama,Action,Adventure,Thriller,""
367,25546,5.0,850237335,1,1994,Action,Comedy,Crime,7577,3.16,1.00,500,593,47,597,719,17,1994,1.85,4.53,0.87,Comedy,Thriller,Romance,Action,Crime
370,15075,2.0,835887105,0,1994,Action,Comedy,"",3087,2.96,1.05,338,368,222,381,218,100,1994,1.15,3.59,0.90,Drama,Comedy,Romance,Thriller,Action
376,6735,5.0,862672999,1,1994,Action,Thriller,"",2485,3.28,0.85,104,653,5,3,62,9,1995,0.53,4.22,0.67,Adventure,Comedy,Action,Romance,Thriller
377,17994,5.0,843294067,1,1994,Action,Romance,Thriller,9053,3.49,0.94,110,185,316,292,434,22,1993,1.79,3.36,0.66,Action,Thriller,Crime,Adventure,Drama
380,1233,3.5,1198411600,1,1994,Action,Adventure,Comedy,9364,3.48,0.93,780,1,589,260,592,15,1989,11.93,4.03,0.92,Action,Drama,Thriller,Comedy,Crime
380,9088,3.0,985839132,0,1994,Action,Adventure,Comedy,9364,3.48,0.93,353,10,170,112,592,28,1991,11.16,3.75,1.21,Action,Thriller,Crime,Adventure,Sci-Fi
41,19849,3.0,946671190,0,1995,Drama,War,"",1033,3.79,0.94,720,318,899,50,923,14,1970,24.20,4.36,0.84,Drama,Crime,Comedy,Thriller,Action
410,13305,3.5,1280933573,1,1993,Children,Comedy,Fantasy,3972,2.99,0.93,32,"","","","",5,1994,1.14,3.10,1.14,Mystery,Sci-Fi,Thriller,"",""
435,23253,4.0,829565384,1,1993,Comedy,Sci-Fi,"",2943,2.59,0.99,588,122,246,47,410,12,1993,1.78,4.17,0.83,Comedy,Children,Drama,Fantasy,Animation
442,1198,3.5,1124378527,1,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,410,924,919,111,541,36,1986,15.19,4.24,0.89,Drama,Thriller,Comedy,Adventure,Romance
454,21560,4.0,847097917,1,1993,Drama,Thriller,"",5500,3.51,0.81,589,110,161,10,185,25,1993,1.71,3.80,0.91,Action,Thriller,Adventure,Drama,Crime
46,11719,2.5,1211625066,0,1995,Drama,Romance,"",711,3.25,0.95,608,708,909,474,903,100,1989,13.68,3.03,0.76,Drama,Thriller,Action,Adventure,Comedy
46,9005,5.0,963977815,1,1995,Drama,Romance,"",711,3.25,0.95,838,539,440,976,224,36,1977,22.40,4.31,1.28,Romance,Drama,Thriller,Comedy,Musical
47,22516,5.0,976286068,1,1995,Mystery,Thriller,"",9335,4.06,0.87,590,1,593,318,376,15,1987,15.83,4.00,1.07,Thriller,Drama,Adventure,Romance,Comedy
480,10740,5.0,840107110,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,356,457,593,590,150,14,1993,1.94,3.57,0.85,Drama,Adventure,Thriller,IMAX,Western
491,15075,4.0,835887181,1,1993,Drama,"","",1178,3.39,0.87,23,249,170,281,60,100,1994,1.16,3.52,0.90,Drama,Comedy,Romance,Thriller,Action
492,3916,4.5,1277130037,1,1993,Comedy,Mystery,"",689,3.63,0.85,111,368,410,293,924,68,1989,10.93,3.27,1.25,Drama,Comedy,Thriller,Romance,Crime
50,3363,4.5,1145407810,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,594,750,"","","",6,1967,25.86,2.33,1.51,Comedy,War,Animation,Children,Drama
500,1198,4.0,1124378265,1,1993,Comedy,Drama,"",7349,3.39,0.96,597,364,47,595,50,25,1987,14.44,4.24,0.93,Thriller,Drama,Comedy,Mystery,Adventure
500,17994,3.0,843294067,0,1993,Comedy,Drama,"",7349,3.39,0.96,110,185,316,292,434,21,1993,1.83,3.38,0.67,Action,Thriller,Crime,Adventure,Drama
500,28837,3.0,1256934800,0,1993,Comedy,Drama,"",7349,3.39,0.96,344,356,16,778,260,27,1992,6.77,3.24,0.81,Drama,Crime,Comedy,Thriller,Mystery
515,8639,4.0,1153919985,1,1993,Drama,Romance,"",2286,3.91,0.90,628,924,953,36,367,16,1987,16.26,3.62,0.87,Drama,Crime,Action,Mystery,Thriller
52,12892,3.0,1051634394,0,1995,Comedy,Drama,Romance,2033,3.54,0.91,586,107,357,377,47,55,1987,14.93,3.93,0.81,Drama,Comedy,Thriller,Romance,Crime
520,6803,3.0,839222997,0,1993,Comedy,"","",3147,3.04,1.05,368,36,105,736,277,71,1993,1.48,3.59,0.75,Drama,Comedy,Thriller,Romance,Action
541,20379,3.5,1323055464,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,316,364,595,165,47,39,1991,9.41,2.81,1.22,Thriller,Crime,Drama,Comedy,Action
541,411,3.0,1002345193,0,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,616,260,858,941,913,24,1958,15.49,3.75,0.79,Drama,Romance,Comedy,Adventure,Mystery
562,4012,5.0,939036440,1,1995,Comedy,Drama,"",1349,3.75,0.99,501,58,307,265,232,27,1988,15.48,4.19,0.92,Drama,Comedy,Romance,Crime,Thriller
58,29197,3.0,863778712,0,1994,Comedy,Drama,Romance,2498,3.95,0.99,733,62,"","","",13,1995,0.52,2.38,1.19,Drama,Action,Adventure,Thriller,""
586,1198,4.0,1124378370,1,1990,Children,Comedy,"",6155,3.09,1.00,253,587,500,597,364,29,1988,13.50,4.19,0.89,Drama,Thriller,Comedy,Romance,Mystery
588,4729,3.0,832670547,0,1992,Adventure,Animation,Children,8980,3.67,0.92,349,150,380,296,"",7,1993,2.45,3.71,0.76,Drama,Thriller,Comedy,Crime,Action
588,9360,4.0,839261556,1,1992,Adventure,Animation,Children,8980,3.67,0.92,349,595,150,357,440,19,1993,1.92,3.53,1.22,Comedy,Romance,Drama,Crime,Thriller
590,20809,3.0,1185514045,0,1990,Adventure,Drama,Western,9497,3.72,0.97,260,480,592,94,308,7,1991,6.70,3.64,1.11,Comedy,Drama,Action,Thriller,Adventure
592,12892,4.0,1018991267,1,1989,Action,Crime,Thriller,10028,3.40,0.84,356,25,899,912,663,28,1982,19.43,4.11,0.83,Drama,Comedy,Romance,Thriller,Sci-Fi
592,9088,5.0,985838209,1,1989,Action,Crime,Thriller,10028,3.40,0.84,293,405,338,780,110,22,1991,12.54,3.55,1.22,Action,Sci-Fi,Thriller,Adventure,Fantasy
594,20379,3.0,1323055783,0,1937,Animation,Children,Drama,3902,3.61,0.97,508,778,293,288,95,57,1992,8.02,2.80,1.23,Thriller,Drama,Crime,Action,Comedy
594,9360,5.0,839263287,1,1937,Animation,Children,Drama,3902,3.61,0.97,466,348,370,552,246,65,1993,1.56,3.88,1.10,Drama,Comedy,Thriller,Romance,Adventure
597,24406,4.0,983048298,1,1990,Comedy,Romance,"",7314,3.41,0.98,356,150,593,349,457,15,1993,1.51,2.87,1.06,Thriller,Drama,Crime,Action,Horror
597,5266,2.0,845213715,0,1990,Comedy,Romance,"",7314,3.41,0.98,364,110,292,318,590,31,1993,1.65,3.29,0.69,Drama,Adventure,Crime,Thriller,IMAX
616,6241,4.0,839927392,1,1970,Animation,Children,"",1726,3.38,0.93,594,552,497,368,553,36,1991,9.53,3.61,0.73,Drama,Comedy,Adventure,Romance,Action
62,15075,5.0,835886924,1,1995,Drama,"","",4221,3.70,1.00,277,597,587,357,555,90,1993,1.37,3.66,0.91,Drama,Thriller,Comedy,Action,Romance
62,29197,5.0,863778620,1,1995,Drama,"","",4221,3.70,1.00,"","","","","",5,1995,0.55,2.20,0.84,"","","","",""
639,13849,2.5,1135979693,0,1996,Comedy,Drama,"",248,2.99,1.14,247,968,898,902,899,100,1990,13.25,2.16,0.99,Drama,Romance,Comedy,Mystery,Thriller
7,6581,3.0,850146391,0,1995,Comedy,Romance,"",2812,3.36,0.96,494,6,141,95,"",8,1995,0.52,3.38,1.19,Action,Thriller,Adventure,Comedy,Crime
720,26517,5.0,991959740,1,1996,Adventure,Animation,Comedy,1803,4.05,1.04,950,903,541,589,785,8,1977,22.12,4.25,0.71,Drama,Crime,Romance,Comedy,Action
733,1233,4.0,1198411871,1,1996,Action,Adventure,Thriller,6837,3.65,0.92,858,316,364,349,47,30,1991,9.37,3.97,0.74,Thriller,Action,Drama,Adventure,Crime
733,13849,2.0,1135885322,0,1996,Action,Adventure,Thriller,6837,3.65,0.92,34,858,47,608,595,43,1991,9.37,2.74,1.08,Drama,Crime,Thriller,Romance,Comedy
736,8639,2.0,1154024549,0,1996,Action,Adventure,Romance,6990,3.18,1.02,858,541,1,32,253,51,1990,12.40,3.71,0.88,Drama,Romance,Thriller,Comedy,Crime
750,1458,3.0,1121890763,0,1964,Comedy,War,"",5151,4.24,0.88,924,10,589,260,368,10,1990,9.79,2.95,1.46,Adventure,Action,Sci-Fi,Comedy,Western
760,13849,3.0,1135887803,0,1993,Drama,War,"",182,3.69,0.90,290,29,596,953,904,100,1990,13.19,2.46,1.07,Drama,Thriller,Crime,Comedy,Fantasy
767,16557,1.0,953492268,0,1995,Comedy,Drama,"",73,3.40,1.24,62,11,14,647,300,29,1985,18.10,3.93,1.00,Drama,Thriller,Crime,Action,War
